"worker_no","exclude","trip.1","trip.2","trip.3","choice","isrepeat","RT"
17,0,1,5,3,2,1,3457
17,0,41,23,48,2,0,5928
17,0,38,2,14,2,0,3077
17,0,28,47,7,1,0,2807
17,0,42,34,8,2,0,5870
17,0,17,1,43,2,0,2874
17,0,43,33,36,2,0,4728
17,0,44,32,11,3,0,4486
17,0,44,15,36,3,1,1769
17,0,26,46,20,1,0,7438
17,0,44,6,14,3,0,5194
17,0,47,1,11,2,1,7240
17,0,36,31,34,1,0,4499
17,0,7,32,18,3,0,3110
17,0,31,2,16,2,0,6857
17,0,45,36,6,2,0,9742
17,0,40,41,5,2,1,3052
17,0,39,23,27,3,0,2755
17,0,44,5,18,1,0,5693
17,0,21,38,34,2,0,3290
17,0,13,30,33,2,0,7941
17,0,9,41,17,1,0,10585
17,0,23,37,15,3,0,3952
17,0,6,19,48,2,0,327361
17,0,35,46,21,1,0,4448
17,0,42,29,26,1,0,7037
17,0,31,13,23,1,1,9830
17,0,21,10,41,3,0,2685
17,0,47,22,33,2,0,5108
17,0,45,29,20,1,0,11378
17,0,48,34,27,1,0,7024
17,0,7,13,20,2,0,2594
17,0,15,22,46,2,0,8095
17,0,22,24,35,3,1,11965
17,0,2,21,1,3,0,10279
17,0,32,12,37,1,0,8819
17,0,26,15,47,3,0,4935
17,0,39,37,2,1,0,7186
17,0,39,13,19,3,0,8429
17,0,15,13,42,1,0,7266
17,0,3,42,23,2,0,5270
17,0,45,35,40,1,0,10190
17,0,43,37,6,2,0,14266
17,0,18,31,42,1,0,9427
17,0,32,2,8,1,0,35724
17,0,45,28,13,1,0,4892
17,0,3,27,2,2,0,18252
17,0,48,47,2,3,0,9155
17,0,35,26,39,1,0,11503
17,0,28,31,35,1,0,5515
17,0,37,29,31,1,0,7675
17,0,40,24,47,3,0,15684
17,0,23,44,26,1,0,2649
17,0,23,5,19,3,1,6656
17,0,14,17,15,3,0,1921
17,0,23,22,20,1,0,2055
17,0,10,40,46,2,0,15095
17,0,21,13,8,3,0,2365
17,0,19,10,1,1,0,2780
17,0,24,9,1,1,0,6013
17,0,17,33,39,1,0,3393
17,0,8,23,40,3,0,10051
17,0,27,15,41,2,0,4089
17,0,46,32,42,1,0,7626
17,0,4,46,12,2,1,5108
17,0,20,27,14,2,1,2205
17,0,46,39,48,2,0,7762
17,0,22,29,36,2,0,9243
17,0,2,42,4,2,1,6655
17,0,48,16,33,3,0,9067
17,0,25,7,15,1,0,3825
17,0,19,34,35,2,0,6762
17,0,1,46,44,1,0,3704
17,0,39,12,47,2,1,1274
17,0,17,10,6,1,0,3656
17,0,41,46,30,1,0,6865
17,0,22,39,3,2,0,12185
17,0,47,21,37,3,0,16529
17,0,35,24,6,2,0,10791
17,0,27,26,22,3,0,9550
17,0,24,46,14,1,0,13370
17,0,6,23,30,2,0,15450
17,0,29,11,7,1,0,6578
17,0,48,17,3,3,0,3133
17,0,22,24,48,3,0,3511
17,0,10,16,12,1,0,10668
17,0,13,27,32,1,0,2261
17,0,2,13,5,3,0,1717
17,0,26,43,23,3,0,1765
17,0,42,30,12,3,0,3299
17,0,19,27,9,2,0,2752
17,0,11,18,33,3,0,2143
17,0,9,44,31,1,1,3406
17,0,33,42,41,1,1,5646
17,0,11,47,1,3,1,4709
17,0,35,33,32,2,0,12179
17,0,3,11,28,1,1,4064
17,0,38,15,29,1,0,3743
17,0,35,44,8,3,0,4810
17,0,18,16,24,3,0,2853
17,0,22,19,11,1,0,4199
17,0,10,37,33,2,0,2831
17,0,13,11,48,1,0,7418
17,0,37,41,24,1,0,5214
17,0,40,18,4,3,0,2423
17,0,31,26,32,2,0,13344
17,0,31,40,3,1,0,4359
17,0,3,26,40,2,0,3646
17,0,11,41,38,1,0,2090
17,0,22,5,31,2,0,5376
17,0,26,1,15,2,0,6624
17,0,45,23,11,3,0,9535
17,0,5,12,33,2,0,9083
17,0,33,9,29,3,0,8525
17,0,3,4,34,3,0,8321
17,0,9,34,46,1,0,14816
17,0,43,22,42,2,0,5146
17,0,20,30,36,2,1,3582
17,0,15,2,6,2,0,4059
17,0,31,43,39,3,0,6659
17,0,37,19,30,1,0,4196
17,0,27,30,16,2,0,6755
17,0,26,12,24,1,0,5786
17,0,4,20,17,1,0,1611
17,0,42,19,47,2,0,4071
17,0,8,47,4,2,0,4675
17,0,31,25,41,2,0,3378
17,0,36,15,44,1,1,19783
17,0,29,16,1,1,0,7940
17,0,7,2,24,2,0,3289
17,0,5,40,41,1,1,4510
17,0,46,11,2,3,1,2135
17,0,47,16,23,3,0,4484
17,0,45,14,9,2,0,4742
17,0,43,38,47,2,0,2585
17,0,10,24,44,2,0,3465
17,0,13,38,24,1,0,20901
17,0,22,24,35,3,1,2756
17,0,25,36,21,2,0,2981
17,0,25,6,47,1,0,4806
17,0,27,14,20,3,1,5908
17,0,36,8,24,3,0,8667
17,0,20,11,12,3,0,5547
17,0,1,42,48,2,0,7176
17,0,19,23,5,1,1,3275
17,0,46,13,43,2,0,5676
17,0,45,47,34,1,0,5203
17,0,8,30,17,1,0,10905
17,0,8,22,18,3,0,5786
17,0,36,3,7,3,1,9385
17,0,35,13,36,1,0,5364
17,0,11,26,16,1,0,1887
17,0,40,21,27,1,0,6112
17,0,2,29,17,1,0,3897
17,0,33,46,19,1,0,11584
17,0,17,26,34,1,0,7793
17,0,9,36,47,2,0,12065
17,0,8,27,12,2,0,51881
17,0,21,28,26,2,0,7825
17,0,13,16,3,1,0,3194
17,0,19,43,28,1,0,4872
17,0,27,44,7,3,0,8436
17,0,40,16,20,1,0,4681
17,0,39,28,30,2,0,6591
17,0,33,28,40,2,0,6631
17,0,9,18,23,3,0,7588
17,0,38,44,40,3,0,5248
17,0,28,22,1,3,0,13768
17,0,13,29,40,2,0,15271
17,0,14,1,12,1,0,2835
17,0,39,16,41,2,0,5267
17,0,45,18,46,2,0,14674
17,0,15,5,35,3,0,5672
17,0,16,45,37,3,0,16799
17,0,4,35,22,1,0,26798
17,0,5,20,8,3,0,5664
17,0,47,20,44,2,0,7340
17,0,28,5,2,3,0,4742
17,0,33,14,26,1,0,14385
17,0,34,22,13,1,1,17515
17,0,19,17,40,3,1,4249
17,0,46,8,19,2,0,3470
17,0,13,37,25,1,0,13778
17,0,3,6,46,1,0,6533
17,0,24,42,11,3,1,2740
17,0,28,34,37,3,0,15986
17,0,12,18,48,1,0,4020
17,0,35,43,18,2,0,9024
17,0,38,35,1,3,0,5663
17,0,34,16,25,3,1,5742
17,0,3,15,33,1,0,6057
17,0,14,22,32,1,0,9926
17,0,48,40,15,3,0,7817
17,0,31,15,4,3,0,6115
17,0,9,21,30,2,0,21436
17,0,10,43,9,2,0,11345
17,0,31,13,23,1,1,8005
17,0,27,36,1,3,0,21971
17,0,48,32,33,1,0,9815
17,0,44,48,30,2,0,5533
17,0,21,44,42,3,1,1695
17,0,42,35,37,3,0,5610
17,0,44,3,33,1,0,9721
17,0,25,22,44,1,0,2754
17,0,31,38,33,3,0,8636
17,0,8,1,25,3,0,9885
17,0,18,14,36,2,0,8004
17,0,39,9,7,1,0,21257
17,0,29,10,4,3,0,3840
17,0,12,39,47,2,1,3556
17,0,37,11,36,1,1,13673
17,0,27,5,39,1,0,6818
17,0,45,1,4,1,0,10741
17,0,36,3,7,3,1,8965
17,0,32,15,28,1,0,3201
17,0,36,25,12,2,0,9680
17,0,47,32,30,3,1,22011
17,0,16,44,43,1,0,17087
17,0,30,29,34,1,0,3754
17,0,12,40,7,1,0,4375
17,0,12,29,43,2,0,16762
17,0,34,25,16,3,1,21046
17,0,32,47,30,3,1,3847
17,0,4,21,39,1,0,8888
17,0,3,38,19,1,0,3899
17,0,30,43,7,1,1,16525
17,0,18,42,25,1,0,6960
17,0,2,36,40,3,0,11302
17,0,10,26,36,2,0,28739
17,0,6,29,8,3,0,13988
17,0,45,38,46,3,0,10130
17,0,13,1,41,3,0,5665
17,0,48,26,25,3,0,5015
17,0,40,6,39,3,0,5495
17,0,11,34,1,2,0,11269
17,0,5,7,17,1,0,5790
17,0,26,13,12,1,0,19914
17,0,9,6,26,3,0,4386
17,0,45,26,38,1,0,6754
17,0,46,36,23,1,1,3521
17,0,48,4,28,2,0,17434
17,0,29,35,9,3,1,4015
17,0,14,25,39,2,0,8812
17,0,33,25,20,3,0,8639
17,0,36,32,17,1,0,10382
17,0,16,46,7,2,0,10463
17,0,21,20,19,1,0,9388
17,0,10,42,20,2,0,12069
17,0,14,13,44,3,0,3039
17,0,23,24,32,1,0,22432
17,0,14,30,4,3,0,11842
17,0,36,38,48,1,0,7281
17,0,46,2,11,2,1,6482
17,0,42,45,2,2,0,3761
17,0,31,45,17,2,0,19195
17,0,41,14,47,1,0,9545
17,0,24,25,19,2,0,16477
17,0,5,37,14,3,0,12046
17,0,43,36,41,2,1,4845
17,0,24,15,39,1,0,3897
17,0,20,34,24,3,0,6652
17,0,43,45,8,1,1,7176
17,0,8,15,11,1,0,4630
17,0,14,39,10,3,1,10768
17,0,9,32,38,2,0,5677
17,0,39,17,42,3,0,17608
17,0,44,21,42,3,1,12950
17,0,14,39,10,3,1,12687
17,0,16,4,42,2,0,30313
17,0,10,13,47,2,0,17870
17,0,20,28,38,3,0,21557
17,0,32,16,19,1,0,3668
17,0,4,2,33,3,0,2901
17,0,47,27,35,2,0,20962
17,0,18,3,21,2,0,5423
17,0,17,19,40,3,1,3857
17,0,2,32,43,1,0,7026
17,0,19,47,18,1,0,4400
18,0,15,18,30,3,0,8583
18,0,9,48,5,2,0,2432
18,0,2,30,22,1,0,7885
18,0,2,20,39,1,0,1835
18,0,18,1,20,2,0,1259
18,0,42,14,40,2,0,3357
18,0,14,35,11,3,0,1839
18,0,6,7,31,1,0,2661
18,0,25,17,23,2,1,1658
18,0,34,5,6,1,1,3438
18,0,36,5,42,2,0,1957
18,0,25,11,5,2,0,1574
18,0,8,26,4,3,0,3330
18,0,9,31,44,1,1,1535
18,0,46,27,28,3,0,1432
18,0,28,23,14,2,0,2238
18,0,34,18,41,1,0,1382
18,0,27,1,10,2,0,1374
18,0,44,12,17,2,0,4011
18,0,10,3,32,3,0,1141
18,0,38,6,22,2,0,1825
18,0,24,4,23,2,0,1877
18,0,8,7,33,1,0,1924
18,0,16,15,9,3,0,1880
18,0,44,39,34,3,0,2345
18,0,9,7,42,1,0,6028
18,0,46,37,18,2,0,1345
18,0,35,2,20,2,0,2903
18,0,20,32,41,2,0,1106
18,0,28,44,8,3,0,1403
18,0,47,14,3,3,0,1688
18,0,12,31,19,3,0,1396
18,0,22,37,40,2,0,1057
18,0,35,10,48,2,0,2285
18,0,31,27,8,3,0,3555
18,0,20,36,30,3,1,5769
18,0,12,34,2,3,0,2085
18,0,27,28,29,1,0,1624
18,0,19,36,4,3,0,4036
18,0,45,39,36,2,0,5843
18,0,45,3,12,2,0,2917
18,0,28,16,36,2,0,2527
18,0,8,48,37,1,0,1209
18,0,43,3,25,1,0,2852
18,0,38,23,37,1,0,1003
18,0,21,22,16,3,0,1632
18,0,21,15,48,2,0,939
18,0,32,4,5,2,0,1788
18,0,48,14,43,3,0,1936
18,0,27,33,45,1,0,1744
18,0,43,27,24,1,0,2999
18,0,3,8,41,2,0,845
18,0,14,16,8,2,0,1485
18,0,27,4,25,2,0,1657
18,0,7,21,19,3,0,1045
18,0,19,41,26,2,0,2068
18,0,41,28,12,2,0,1812
18,0,14,34,7,2,0,1118
18,0,20,6,16,2,0,2970
18,0,26,18,2,3,0,3082
18,0,6,27,11,3,0,1440
18,0,30,40,1,3,0,1395
18,0,1,7,23,1,0,1339
18,0,17,18,38,2,0,1545
18,0,8,43,45,2,1,1287
18,0,9,3,20,3,0,1386
18,0,4,9,13,1,0,1776
18,0,29,32,48,2,0,19436
18,0,45,22,41,2,0,1087
18,0,27,13,17,2,0,1657
18,0,43,30,7,2,1,898
18,0,37,9,1,1,0,983
18,0,41,6,4,3,0,1065
18,0,28,18,10,3,0,1404
18,0,15,34,10,2,0,1769
18,0,32,25,40,1,0,967
18,0,10,11,39,2,0,1891
18,0,7,35,41,3,0,1807
18,0,11,4,43,2,0,796
18,0,3,1,5,2,1,1105
18,0,15,19,45,1,0,757
18,0,5,16,38,3,0,1206
18,0,2,23,10,1,0,1667
18,0,43,40,34,1,0,1270
18,0,4,44,37,1,0,2801
18,0,25,17,23,3,1,11454
18,0,15,20,43,3,0,2276
18,0,30,11,31,1,0,1309
18,0,29,44,41,1,0,1042
18,0,18,6,13,3,0,1206
18,0,24,31,1,3,0,630
18,0,13,22,34,2,1,1449
18,0,30,45,24,3,0,2988
18,0,29,24,3,3,0,1099
18,0,38,15,12,2,0,1631
18,0,36,11,37,3,1,2456
18,0,33,42,41,3,1,1413
18,0,26,37,7,2,0,2807
18,0,29,25,46,3,0,5573
18,0,19,14,29,3,0,1657
18,0,7,38,4,3,0,2239
18,0,4,46,12,1,1,2511
18,0,6,32,34,2,0,2761
18,0,11,28,3,1,1,1927
18,0,5,44,45,3,0,869
18,0,29,35,9,3,1,963
18,0,46,31,47,1,0,758
18,0,30,26,5,1,0,1540
18,0,45,34,40,2,0,1492
18,0,37,6,27,1,0,2524
18,0,11,17,21,2,0,2352
18,0,27,18,37,3,0,4322
18,0,27,38,42,1,0,2113
18,0,23,12,35,1,0,1246
18,0,24,28,17,1,0,2665
18,0,39,18,29,1,0,2363
18,0,42,4,2,1,1,3193
18,0,35,16,25,1,0,922
18,0,35,47,17,3,0,1182
18,0,45,25,10,3,0,845
18,0,39,38,8,1,0,1501
18,0,29,5,47,3,0,1412
18,0,45,7,48,1,0,1181
18,0,7,22,10,2,0,2725
18,0,19,44,2,3,0,1175
18,0,24,11,42,2,1,1539
18,0,5,10,8,3,0,1318
18,0,20,48,31,1,0,965
18,0,39,32,1,3,0,1318
18,0,6,12,21,3,0,993
18,0,6,28,42,3,0,1050
18,0,5,21,43,3,0,905
18,0,30,38,25,3,0,1713
18,0,14,21,31,1,0,1005
18,0,22,12,9,1,0,1701
18,0,25,28,9,2,0,8589
18,0,2,41,25,1,0,1360
18,0,46,36,23,3,1,2001
18,0,23,29,21,3,0,1696
18,0,10,31,30,3,0,2757
18,0,11,9,40,3,0,1686
18,0,32,21,45,2,0,1002
18,0,17,16,22,3,0,3571
18,0,14,10,38,2,0,1159
18,0,36,41,43,3,1,1143
18,0,8,9,2,3,0,2454
18,0,24,46,5,2,0,973
18,0,33,23,34,3,0,1216
18,0,37,20,3,1,0,4778
18,0,46,17,37,3,0,924
18,0,1,33,6,1,0,1078
18,0,35,30,3,3,0,1137
18,0,34,5,6,1,1,1778
18,0,21,33,24,3,0,935
18,0,1,5,3,1,1,1012
18,0,41,23,48,2,0,1056
18,0,38,2,14,2,0,1274
18,0,28,47,7,1,0,877
18,0,42,34,8,2,0,1079
18,0,17,1,43,2,0,926
18,0,43,33,36,1,0,1919
18,0,44,32,11,2,0,1110
18,0,44,15,36,1,1,1585
18,0,26,46,20,2,0,995
18,0,44,6,14,2,0,975
18,0,47,1,11,2,1,1363
18,0,36,31,34,1,0,3639
18,0,7,32,18,3,0,2747
18,0,31,2,16,2,0,1195
18,0,45,36,6,2,0,2577
18,0,40,41,5,3,1,1454
18,0,39,23,27,3,0,1406
18,0,44,5,18,1,0,2571
18,0,21,38,34,2,0,734
18,0,13,30,33,2,0,1516
18,0,9,41,17,2,0,2890
18,0,23,37,15,2,0,1944
18,0,6,19,48,2,0,1535
18,0,35,46,21,2,0,1124
18,0,42,29,26,3,0,1881
18,0,31,13,23,3,1,1514
18,0,21,10,41,2,0,793
18,0,47,22,33,2,0,1288
18,0,45,29,20,1,0,1511
18,0,48,34,27,1,0,1664
18,0,7,13,20,3,0,1804
18,0,15,22,46,2,0,1281
18,0,22,24,35,2,1,1910
18,0,2,21,1,1,0,1774
18,0,32,12,37,3,0,1332
18,0,26,15,47,1,0,3761
18,0,39,37,2,2,0,1309
18,0,39,13,19,2,0,1378
18,0,15,13,42,2,0,4690
18,0,3,42,23,2,0,908
18,0,45,35,40,3,0,964
18,0,43,37,6,2,0,788
18,0,18,31,42,1,0,1214
18,0,32,2,8,2,0,2499
18,0,45,28,13,1,0,1775
18,0,3,27,2,3,0,987
18,0,48,47,2,3,0,837
18,0,35,26,39,3,0,784
18,0,28,31,35,1,0,553
18,0,37,29,31,1,0,1102
18,0,40,24,47,2,0,927
18,0,23,44,26,1,0,924
18,0,23,5,19,2,1,840
18,0,14,17,15,2,0,1366
18,0,23,22,20,1,0,1625
18,0,10,40,46,3,0,869
18,0,21,13,8,3,0,2115
18,0,19,10,1,3,0,1574
18,0,24,9,1,3,0,2690
18,0,17,33,39,1,0,962
18,0,8,23,40,1,0,1207
18,0,27,15,41,3,0,1611
18,0,46,32,42,1,0,1126
18,0,4,46,12,1,1,1159
18,0,20,27,14,2,1,1857
18,0,46,39,48,2,0,1720
18,0,22,29,36,3,0,1724
18,0,2,42,4,2,1,1555
18,0,48,16,33,2,0,1164
18,0,25,7,15,1,0,2431
18,0,19,34,35,2,0,1964
18,0,1,46,44,1,0,1444
18,0,39,12,47,1,1,1399
18,0,17,10,6,2,0,1168
18,0,41,46,30,2,0,1632
18,0,22,39,3,2,0,1322
18,0,47,21,37,3,0,838
18,0,35,24,6,2,0,1261
18,0,27,26,22,2,0,1696
18,0,24,46,14,2,0,1873
18,0,6,23,30,2,0,2058
18,0,29,11,7,1,0,1424
18,0,48,17,3,3,0,1583
18,0,22,24,48,2,0,2314
18,0,10,16,12,2,0,1361
18,0,13,27,32,1,0,1749
18,0,2,13,5,1,0,1150
18,0,26,43,23,2,0,1506
18,0,42,30,12,3,0,1578
18,0,19,27,9,1,0,1370
18,0,11,18,33,3,0,2050
18,0,9,44,31,1,1,975
18,0,33,42,41,3,1,786
18,0,11,47,1,3,1,1472
18,0,35,33,32,2,0,1182
18,0,3,11,28,1,1,1187
18,0,38,15,29,1,0,1355
18,0,35,44,8,3,0,1425
18,0,18,16,24,3,0,1034
18,0,22,19,11,3,0,1745
18,0,10,37,33,3,0,1438
18,0,13,11,48,1,0,1849
18,0,37,41,24,1,0,1086
18,0,40,18,4,3,0,1555
18,0,31,26,32,3,0,1246
18,0,31,40,3,3,0,1209
18,0,3,26,40,2,0,1512
18,0,11,41,38,1,0,1196
18,0,22,5,31,2,0,1161
18,0,26,1,15,2,0,1599
18,0,45,23,11,3,0,1116
18,0,5,12,33,2,0,2104
18,0,33,9,29,3,0,1698
18,0,3,4,34,2,0,1477
18,0,9,34,46,1,0,933
18,0,43,22,42,1,0,2079
18,0,20,30,36,2,1,15016
18,0,15,2,6,2,0,1433
18,0,31,43,39,2,0,1383
18,0,37,19,30,1,0,1270
18,0,27,30,16,2,0,1241
18,0,26,12,24,3,0,1127
18,0,4,20,17,1,0,791
18,0,42,19,47,2,0,989
18,0,8,47,4,3,0,836
18,0,31,25,41,3,0,1023
18,0,36,15,44,3,1,931
18,0,29,16,1,2,0,2245
18,0,7,2,24,3,0,914
18,0,5,40,41,1,1,1000
18,0,46,11,2,3,1,1058
18,0,47,16,23,3,0,1063
18,0,45,14,9,2,0,1436
18,0,43,38,47,1,0,879
18,0,10,24,44,2,0,1227
18,0,13,38,24,3,0,1849
18,0,22,24,35,2,1,1124
18,0,25,36,21,2,0,926
18,0,25,6,47,2,0,962
18,0,27,14,20,1,1,805
18,0,36,8,24,2,0,767
18,0,20,11,12,2,0,980
18,0,1,42,48,1,0,1269
18,0,19,23,5,1,1,1758
18,0,46,13,43,3,0,1403
18,0,45,47,34,3,0,1164
18,0,8,30,17,1,0,1502
18,0,8,22,18,1,0,1134
18,0,36,3,7,2,1,1696
18,0,35,13,36,2,0,1103
18,0,11,26,16,2,0,1329
18,0,40,21,27,2,0,1238
18,0,2,29,17,1,0,1224
18,0,33,46,19,2,0,1203
18,0,17,26,34,1,0,1196
18,0,9,36,47,2,0,986
18,0,8,27,12,1,0,1277
18,0,21,28,26,1,0,2954
18,0,13,16,3,3,0,2175
18,0,19,43,28,2,0,1025
18,0,27,44,7,1,0,1702
18,0,40,16,20,1,0,1208
18,0,39,28,30,3,0,247
18,0,33,28,40,2,0,1520
18,0,9,18,23,2,0,1826
18,0,38,44,40,3,0,46784
18,0,28,22,1,3,0,1010
18,0,13,29,40,3,0,2778
18,0,14,1,12,2,0,2005
18,0,39,16,41,2,0,1013
18,0,45,18,46,3,0,1117
18,0,15,5,35,1,0,1151
18,0,16,45,37,3,0,1621
18,0,4,35,22,1,0,1138
18,0,5,20,8,3,0,1750
18,0,47,20,44,2,0,1223
18,0,28,5,2,3,0,1058
18,0,33,14,26,2,0,23507
18,0,34,22,13,1,1,2473
18,0,19,17,40,2,1,1037
18,0,46,8,19,1,0,5564
18,0,13,37,25,2,0,1091
18,0,3,6,46,1,0,1357
18,0,24,42,11,1,1,1175
18,0,28,34,37,3,0,2225
18,0,12,18,48,3,0,1260
18,0,35,43,18,2,0,759
18,0,38,35,1,3,0,969
18,0,34,16,25,1,1,757
18,0,3,15,33,3,0,2095
18,0,14,22,32,3,0,1484
18,0,48,40,15,3,0,1452
18,0,31,15,4,3,0,6725
18,0,9,21,30,2,0,973
18,0,10,43,9,2,0,1645
18,0,31,13,23,2,1,3534
18,0,27,36,1,3,0,2044
18,0,48,32,33,2,0,1163
18,0,44,48,30,3,0,2092
18,0,21,44,42,2,1,1472
18,0,42,35,37,3,0,1549
18,0,44,3,33,1,0,1086
18,0,25,22,44,1,0,1850
18,0,31,38,33,3,0,1134
18,0,8,1,25,2,0,1855
18,0,18,14,36,2,0,1436
18,0,39,9,7,2,0,1840
18,0,29,10,4,3,0,6457
18,0,12,39,47,2,1,1119
18,0,37,11,36,1,1,1373
18,0,27,5,39,1,0,2437
18,0,45,1,4,2,0,1517
18,0,36,3,7,2,1,1624
18,0,32,15,28,1,0,1342
18,0,36,25,12,3,0,1900
18,0,47,32,30,2,1,1867
18,0,16,44,43,3,0,1498
18,0,30,29,34,2,0,1700
18,0,12,40,7,3,0,7185
18,0,12,29,43,3,0,781
18,0,34,25,16,3,1,1823
18,0,32,47,30,3,1,1023
18,0,4,21,39,1,0,1685
18,0,3,38,19,1,0,7699
18,0,30,43,7,2,1,918
18,0,18,42,25,1,0,1787
18,0,2,36,40,1,0,1890
18,0,10,26,36,1,0,1203
18,0,6,29,8,3,0,3590
18,0,45,38,46,3,0,1494
18,0,13,1,41,2,0,1072
18,0,48,26,25,1,0,3019
18,0,40,6,39,2,0,1362
18,0,11,34,1,2,0,1587
18,0,5,7,17,1,0,753
18,0,26,13,12,3,0,1708
18,0,9,6,26,2,0,1482
18,0,45,26,38,2,0,942
18,0,46,36,23,1,1,694
18,0,48,4,28,2,0,1366
18,0,29,35,9,3,1,843
18,0,14,25,39,2,0,2722
18,0,33,25,20,3,0,2276
18,0,36,32,17,2,0,2512
18,0,16,46,7,2,0,2108
18,0,21,20,19,3,0,2525
18,0,10,42,20,2,0,1427
18,0,14,13,44,1,0,824
18,0,23,24,32,2,0,2313
18,0,14,30,4,3,0,2116
18,0,36,38,48,3,0,6065
18,0,46,2,11,2,1,941
18,0,42,45,2,3,0,2428
18,0,31,45,17,3,0,1357
18,0,41,14,47,3,0,26927
18,0,24,25,19,2,0,3250
18,0,5,37,14,2,0,1303
18,0,43,36,41,1,1,859
18,0,24,15,39,3,0,23854
18,0,20,34,24,2,0,4759
18,0,43,45,8,1,1,10141
18,0,8,15,11,3,0,5367
18,0,14,39,10,2,1,968
18,0,9,32,38,2,0,1401
18,0,39,17,42,2,0,5417
18,0,44,21,42,2,1,1048
18,0,14,39,10,3,1,1218
18,0,16,4,42,2,0,1810
18,0,10,13,47,1,0,4639
18,0,20,28,38,3,0,2365
18,0,32,16,19,1,0,21043
18,0,4,2,33,3,0,763
18,0,47,27,35,1,0,3051
18,0,18,3,21,2,0,1416
18,0,17,19,40,2,1,1986
18,0,2,32,43,2,0,792
18,0,19,47,18,1,0,1609
19,0,13,48,10,1,0,14680
19,0,14,48,2,3,0,3966
19,0,39,17,34,2,0,9003
19,0,46,16,14,1,0,8666
19,0,25,28,30,3,0,46448
19,0,34,38,2,3,0,2877
19,0,27,10,19,2,1,4973
19,0,35,19,29,3,1,9241
19,0,48,16,1,3,0,1923
19,0,18,6,45,3,0,4932
19,0,15,13,35,3,0,3119
19,0,45,41,42,1,0,2968
19,0,4,1,13,1,1,5480
19,0,5,3,26,2,0,5351
19,0,3,47,18,1,0,2075
19,0,48,40,23,2,0,3116
19,0,16,23,21,2,0,2646
19,0,18,8,35,2,0,1913
19,0,34,37,22,2,1,2511
19,0,18,3,46,2,0,2395
19,0,27,15,33,2,0,2982
19,0,26,43,44,2,0,3128
19,0,40,27,47,2,0,2934
19,0,27,39,22,2,0,4976
19,0,42,4,36,2,0,2785
19,0,1,7,33,2,0,3225
19,0,1,27,37,2,1,7144
19,0,35,23,9,1,0,3367
19,0,12,28,29,3,1,3907
19,0,47,8,26,1,0,3310
19,0,36,5,40,3,0,2190
19,0,2,31,8,1,0,2316
19,0,41,32,2,3,0,3835
19,0,40,34,7,2,0,4023
19,0,10,43,1,2,0,3892
19,0,10,28,4,3,0,3064
19,0,3,15,36,1,0,3204
19,0,47,20,36,1,0,1257
19,0,26,32,21,1,0,3125
19,0,1,17,41,1,0,5781
19,0,37,38,45,3,0,4688
19,0,14,9,27,2,0,1961
19,0,46,21,1,3,0,3569
19,0,40,20,39,1,0,3324
19,0,36,26,27,1,0,3189
19,0,2,28,47,1,0,4012
19,0,7,24,46,2,0,3479
19,0,44,13,45,2,0,3857
19,0,19,35,29,3,1,4406
19,0,20,5,27,2,0,2105
19,0,18,4,25,2,0,3770
19,0,14,44,3,2,0,3457
19,0,15,33,45,2,0,6056
19,0,8,28,37,1,0,6098
19,0,15,47,41,2,0,3911
19,0,7,9,17,2,0,6344
19,0,33,25,44,3,0,4882
19,0,46,45,33,1,0,2331
19,0,24,6,36,1,0,2133
19,0,33,10,24,3,0,3283
19,0,33,41,36,3,1,2060
19,0,29,41,9,2,1,2231
19,0,32,30,19,2,0,3694
19,0,6,15,16,1,0,3001
19,0,35,12,7,2,0,1998
19,0,15,37,4,1,0,1498
19,0,23,3,28,2,0,2115
19,0,27,31,30,3,0,5371
19,0,25,35,48,1,0,4249
19,0,21,22,4,3,1,4721
19,0,39,26,31,1,0,4712
19,0,5,37,12,3,0,3171
19,0,20,38,11,1,0,4637
19,0,17,28,18,1,0,5058
19,0,26,48,46,2,0,10100
19,0,37,31,14,1,0,2847
19,0,17,42,38,2,0,4910
19,0,38,14,8,3,0,3491
19,0,14,13,17,2,0,3248
19,0,40,26,42,1,1,2343
19,0,34,32,33,2,0,1760
19,0,33,35,40,2,0,2374
19,0,38,35,6,2,0,4635
19,0,9,22,25,2,0,3521
19,0,19,17,15,2,0,2976
19,0,1,8,36,1,0,6609
19,0,47,30,33,3,0,2875
19,0,33,29,20,2,0,3523
19,0,1,20,28,1,0,2493
19,0,2,21,24,1,0,2487
19,0,28,7,36,2,0,2955
19,0,41,3,21,2,1,4547
19,0,3,22,35,1,0,2436
19,0,39,38,46,1,0,2255
19,0,31,42,5,1,0,4191
19,0,12,14,33,3,0,2795
19,0,19,1,24,2,0,2575
19,0,34,20,23,3,0,2265
19,0,27,48,7,1,0,2966
19,0,1,22,6,1,0,2140
19,0,12,2,6,3,0,3077
19,0,13,47,24,1,0,3806
19,0,4,29,2,2,1,5660
19,0,5,6,30,3,0,5506
19,0,2,26,45,1,0,1659
19,0,40,8,6,2,0,2366
19,0,40,28,32,1,0,3841
19,0,4,38,30,1,0,4252
19,0,21,13,7,2,0,3818
19,0,11,27,34,1,0,2064
19,0,19,28,16,1,0,1862
19,0,48,4,17,2,0,3007
19,0,42,18,29,2,1,3243
19,0,37,30,41,1,0,2569
19,0,5,23,10,3,0,5422
